yob,ptam,ptaf,ptap,ptapl,ptadpr,ptascs,REL,milk_yield,fat_yield,protein_yield,gps,category
1981,-1979.0714128114844,-60.380616846179514,-60.930953756931956,-1.0085759782686203,2.506027390303074,3.002116468121768,80.82041382606289,14220.836683221007,470.9662981284134,370.0161230792276,34.14,Low Producer
1981,-1938.2531944395635,-65.65528914205933,-59.17552565906901,-3.063453140052963,1.8710915496881997,3.137818780112798,70.60555578893023,13075.007168645256,527.9303745447703,308.43981639615083,29.96,Low Producer
1981,-1975.7880043927926,-64.60311629119703,-57.23239032693435,-2.7690046950878378,0.8366356035298863,3.4764066681418844,86.51536304431316,12712.160677535652,490.0911391665434,392.1775793139724,27.18,Low Producer
1981,-1963.8686873253694,-62.48935478947079,-62.21252911148616,0.34011581528285617,0.743555280182856,3.264642147713513,92.88325953165064,12260.323472173115,469.8023028269899,404.44889103511036,31.7,Low Producer
1981,-1816.839467625524,-66.55413236333825,-58.11546562364975,0.44280517773734196,3.032652058257771,3.055587737247004,80.86266072233698,13322.328409892529,478.6496888339638,417.8616726307662,36.9,Low Producer
1981,-1898.4175817657524,-62.89323369234591,-60.95258232942079,-0.6441846891861936,-2.0629197203148553,3.1956282420926496,82.61630979885129,14710.551576645246,490.310542554951,370.61890729085593,27.57,Low Producer
1981,-1814.2370319655342,-64.57320294747737,-59.79857589116693,0.044022223308572306,2.033658034042994,3.07413864750001,81.9533489778165,12199.94715176795,532.1573406748124,404.8938878830915,35.02,Low Producer
1981,-1766.208563845241,-60.53657030958428,-58.66639384688319,0.4337407194922206,-0.576501619914952,3.021479044812303,74.83305516126369,14803.607626466719,529.7843100815812,400.63572098998213,33.06,Low Producer
1981,-1844.155317685686,-71.4609402109658,-59.147860755798845,-1.346966437985952,-0.4650508012991379,2.984152908890688,83.45999358156197,12161.815107329237,507.86642142570037,381.42590430756167,29.64,Low Producer
1981,-1952.5433145431448,-58.98454296904727,-58.45298866980648,2.410920913039244,0.213763791837916,3.0064477404203696,97.05298469536703,13767.192887121173,515.5353789975256,415.6698296426284,35.68,Low Producer
1981,-1927.2938414831497,-63.77731734102116,-59.02456506848697,-1.8995884591576786,2.565904035776165,3.112271369288454,90.89513704180575,14947.873937001536,555.034018920594,372.66572960965016,32.7,Low Producer
1981,-1832.522108749805,-58.66415642317673,-58.628328777454335,-1.1767953728271918,1.3352312178022765,3.1430472613145177,91.51709827859574,12680.771825064363,508.23459232946203,379.80290852351874,32.86,Low Producer
1981,-1879.4027890006694,-68.58084808417765,-60.09953498316841,-0.2251850370179609,2.313894766711968,3.294360577681399,97.60878198950003,14038.152454062638,490.7373186197687,373.37883039496705,33.06,Low Producer
1981,-1950.2368240155843,-57.19481957990368,-60.291155116152574,3.1375032821182827,-2.055831536172591,2.807318857824089,80.99799809720373,14632.50232725711,549.6530473669947,402.580017945573,34.57,Low Producer
1981,-1777.1309260710036,-61.92034458270324,-60.356114283222986,-0.8217692288194073,0.7780196439992455,2.779712519867803,70.41891355117642,13818.703890260645,466.59159703292534,417.13011892240434,34.3,Low Producer
1981,-1896.5796285844617,-67.40743297141391,-56.75136556982935,-1.4488522469138747,0.25885840306859004,3.288676033942092,92.11086118619716,15271.641823522441,541.7288117365392,440.2952910523393,29.22,Low Producer
1981,-1905.674497713211,-61.609938530051,-58.36955512064072,-2.129749950840094,0.6952671616998012,3.1751206890632524,86.68884450659444,11413.226183528903,505.70988725882677,434.7671133650196,29.98,Low Producer
1981,-2025.983282118876,-59.5454111214788,-57.83949390939576,-0.8760117216596286,-1.2229040933034832,3.1207656707959477,85.02545183259383,14608.780706348036,556.192998642111,432.48422058673356,28.76,Low Producer
1981,-1832.1872755996103,-63.812222650376796,-60.17006105985887,-0.025538692042936795,1.6854808326476902,3.28004415598212,94.05161894889928,13005.6701023287,535.5592932142613,426.31454883337926,33.29,Low Producer
1981,-1932.563844683806,-57.84453599529323,-62.56684405328961,3.1678805876175593,0.6995566509735862,3.3835646188567967,83.47871592895598,13617.553222840359,539.2999013938856,374.02981864633404,35.02,Low Producer
1981,-1985.713650059626,-64.85080901758288,-59.57401216407933,1.3234557638572717,-1.1176352337763678,3.077138218864474,95.50234150936829,12781.805967360118,492.05902208112036,356.78797380302956,31.28,Low Producer
1981,-1897.1656004169981,-61.03901220743831,-61.86046419279782,1.7316837264510307,-0.44403611275854127,2.6847299798203896,85.84104379828831,14900.750554063714,549.1195020193533,390.8284893628084,35.47,Low Producer
1981,-1894.4106766132727,-64.63147584944771,-59.50247221689066,-0.5524666870703663,-0.12763728455360013,2.95029913947846,90.07734228379893,14413.733636103963,554.317656218908,407.3213328392576,31.61,Low Producer
1981,-1952.994743399726,-58.9970393918058,-58.8631978268607,-2.6537273937502213,0.14743744860127772,3.327692086452554,80.96143244935244,13477.86209944635,555.474070746918,394.51691423718137,27.73,Low Producer
1981,-1889.1228006072126,-66.43268056693685,-58.543859995654415,-0.9650785850456516,0.26626311279502035,3.067920756059455,70.82717512112181,11899.90407017641,500.6402529570681,408.9059800261908,30.96,Low Producer
1981,-1824.179755906619,-60.217964538036306,-55.913350177040115,-1.0366772147846368,-0.5098782397556849,3.099166874672381,70.08740623797947,13322.66278530329,507.79108917716053,399.00711056620446,30.94,Low Producer
1981,-1738.2773696813415,-64.24826121536826,-59.105486746447525,0.1493783292149009,-0.6758181842282129,2.959378995629975,79.26483845542624,13881.407529362883,460.97895684028765,415.52660275403616,32.65,Low Producer
1981,-2147.466216831776,-67.29749558480606,-57.11773830644114,-2.060986576511973,-0.040060766768187595,3.4277063119086963,91.18773748312114,12226.847141517746,475.96419604676987,422.89154949830544,25.85,Low Producer
1981,-1778.476813601231,-54.91148553152688,-55.007013013049104,-2.4485867689977554,4.2964865543137645,3.0695745945280666,90.0341667293916,14000.41893167018,524.9082115074978,406.7631592013152,36.8,Low Producer
1981,-1965.7362247685003,-63.217706335097816,-61.92358512008263,-3.373387823500483,2.3163203614511225,2.792791858084528,95.47506194329769,14185.358796282424,530.3969136657187,421.65158400389413,31.86,Low Producer
1981,-2008.4584256820683,-67.22686871526939,-62.86147015566385,-1.8134860951747975,2.354562047692461,3.1209708185358367,73.4891978158106,13132.704388705664,536.6750363041032,379.1673572210292,31.25,Low Producer
1981,-2014.3086751567607,-67.17196849558454,-60.53872265483188,-1.768827509247037,3.7529590654042524,3.423623191648278,91.2656239372726,13898.756393817615,528.3829653257569,412.04228233802746,31.77,Low Producer
1981,-1925.4505962500991,-60.65835721210627,-60.247672832480504,-0.8209830801076765,0.2679631258238133,3.046911921349777,74.95721224679512,13709.810373821558,556.5489382690361,405.985565883,31.46,Low Producer
1981,-1844.7724255982894,-59.73780924604171,-60.185218317395055,0.12055343250387096,-1.6452842235107838,3.06294845009107,85.62775642759001,13108.696138810436,552.8137323299632,432.2779385611678,30.48,Low Producer
1981,-1922.2859838769575,-57.20283279307584,-60.00522461482203,0.7042521558839111,-2.2591409557364295,3.6796311114489617,82.5334684346347,13572.015747839832,590.2200663501475,370.82885854828703,26.86,Low Producer
1981,-1979.6782403175691,-62.574593171048825,-60.500357863589215,-1.8135433847342828,0.07708271133931976,3.436753468134184,91.06033698321465,14375.971093666078,560.0046304630021,398.22072686454396,27.36,Low Producer
1981,-2027.1660877349445,-58.81785602098023,-60.137223867175464,-3.3266042577468045,2.3826511757666236,3.609369654510552,88.36229583719216,12731.615710005437,533.2496846910857,436.3491069935292,27.88,Low Producer
1981,-1841.4392884962367,-56.646824364081056,-60.48459291628379,-2.1059907694373505,-0.28115811176724914,3.05906297195005,93.71633699089435,12582.002563725559,523.5385129921276,426.3509315968026,29.98,Low Producer
1981,-1772.510929367334,-60.22539788762322,-60.76614820367766,-1.744095298735643,0.7288898428620487,3.2181046136236446,97.47964021134258,14930.639289179946,495.20080713108797,379.2494687762941,30.92,Low Producer
1981,-1979.0725996195695,-71.45251991073121,-59.47755580560096,-1.7661346566653164,-0.3277710510393109,2.9465464722101933,74.80743180759775,13299.995442963387,516.4309558934245,379.0255911413325,28.72,Low Producer
1981,-1888.8766244394362,-64.43632212656196,-59.16351654678455,0.22002183666410657,2.1969998413911194,3.1421569709525943,86.82071368461101,14077.23220336219,475.98272084245247,386.7163450112897,34.73,Low Producer
1981,-1911.589805805226,-59.280138558986735,-56.54071631749387,-1.6964648355969787,0.6968329277726794,3.323480481971445,81.1325723406981,13396.884255498951,577.1647058080946,420.1807506366016,30.1,Low Producer
1981,-1898.9268146134052,-56.620507155600414,-60.20670209619652,1.0306548090604326,0.2505183621433378,3.2423250507623966,77.84605939573599,12107.814292766538,522.3114279857793,406.37380523403357,33.17,Low Producer
1981,-1925.1160981097441,-62.11259896773026,-57.67444390402961,-1.7564757869862522,3.6673854474588987,3.313653459777926,73.51715569856846,13237.68836733404,463.35517524986756,379.8838448565594,33.6,Low Producer
1981,-2172.7949945299483,-63.52763182136521,-61.56322325129715,-0.7171705377664109,-1.4876576365472824,3.165740607697849,75.16127777166936,14758.754832028952,485.33096166580765,418.73004211725873,26.71,Low Producer
1981,-1809.4462276302154,-72.82769204981201,-60.701656994395655,1.8470263670862597,-1.0842054859352896,3.41112072806182,94.49165556114794,13639.134292408538,498.2627541599229,393.01555493097663,30.24,Low Producer
1981,-2029.3962835652715,-58.95279910291067,-58.135345235000514,0.5953353625198378,-0.19298687470157116,2.992024510957939,84.59549710707384,12711.404491750829,501.7517435833775,380.01985720573185,32.62,Low Producer
1981,-1947.7971451803987,-60.357278938741175,-60.72037343434211,-0.4198958065357095,0.7045113382061896,2.976108471052528,85.97084511029087,13051.831335505272,533.9701939593564,401.3243154524317,32.76,Low Producer
1981,-2034.5636026072027,-58.74256849956432,-61.13699904554891,-0.6624423614284172,2.1387352626958513,3.351148886697051,97.02088544147773,14925.660274289548,547.4892922673675,381.7900444720885,32.0,Low Producer
1981,-1859.6424021783491,-62.56536461694987,-62.505657415665546,0.7285094062548848,0.09779811171279817,3.460036024410282,86.2573532935059,13437.505950706682,501.4615227890343,422.44244344285937,30.81,Low Producer
1981,-1952.229109911264,-59.66393040167941,-62.08157521474613,-0.4017564611408607,-1.955094323879683,3.0887297530928137,77.467696057842,13997.941669321717,526.514534480171,395.6225248043539,28.49,Low Producer
1981,-1922.2808938988135,-58.38336982060333,-59.68824892604934,-0.37709325824751827,-0.11632915067651683,3.400370044606574,96.38536585818103,14593.608034665132,450.3703802672288,382.64899348632304,29.87,Low Producer
1981,-1948.1431980964037,-70.86946621488573,-61.58854062403732,-4.390505647660741,0.5751790135934157,3.3276285135867396,87.46478287398716,12952.038449900472,546.4580035537365,347.64951154578654,24.75,Low Producer
1981,-2032.7650262004618,-60.14449141093262,-60.014600780022235,-1.1354928619154214,-0.5932965051846193,3.200249438188181,74.02336500332855,12441.847855684966,522.5814445801532,399.23444123348116,28.54,Low Producer
1981,-1811.1494338940088,-67.93484753430197,-59.00980846063054,-0.8501518112569321,0.19146783473939616,3.3422563905905114,71.27362316122368,13460.304284616355,521.238904223453,412.6841825708452,29.76,Low Producer
1981,-1885.7825683354877,-61.76893392499435,-59.99072835638631,-0.6444784994873303,0.3468579420561854,2.7487810845860334,76.25784079916352,16002.519122688303,495.66454424708456,414.12122967320346,33.53,Low Producer
1981,-2044.20956554142,-61.485903135335995,-60.72570095936819,-2.1464913590178254,-1.2554476646028936,3.0451832918357784,83.75777452752598,13555.582618514383,551.905931561277,376.87408309167296,27.0,Low Producer
1981,-1893.9256222533677,-66.66635668913841,-58.857605533519774,-2.0645124874124274,1.6506611625609968,2.748949799526302,94.04678961089598,12532.421636148372,524.0407252252784,375.3857407177945,33.15,Low Producer
1981,-1870.6778287459763,-66.16776360720638,-59.926715462387115,0.7550868562304264,1.652987105902288,3.142653384046273,84.587758882182,16080.12777055963,503.8106400607141,382.5136813018736,34.48,Low Producer
1981,-1880.4563052200306,-64.03106517417798,-57.60818996321423,-2.2797395848466486,0.30149796531166184,3.340266876339916,94.85709826359161,13807.03348656023,506.4614411822767,431.81332363781917,28.35,Low Producer
1981,-1772.2826758478443,-56.49242004937056,-58.45626192363429,-1.2797247638447464,-3.5889679729278567,3.212875205237809,97.93038487853309,12468.814832136299,537.0757750101586,436.1276570606502,26.3,Low Producer
1981,-1902.7347324712296,-60.067449218001485,-58.624223561711084,-2.647874429990937,1.739269431278534,3.0784796809268333,97.31693912049514,13222.86074717758,534.6345822827287,426.70699427587107,31.44,Low Producer
1982,-1630.1264340939579,-35.96740276135364,-43.40384902104827,-0.5691307512949351,-4.4251522129971805,3.410853142547999,74.81009506537747,13502.534461725358,570.2461932876058,426.86426434266957,29.45,Low Producer
1982,-2057.9249808990617,-40.034572657472964,-48.477561031652186,0.012260120635420035,-0.054157463356182434,2.988438730588909,78.0826564749129,14076.368342605756,561.6986355024769,434.54169674381376,34.91,Low Producer
1982,-1364.3470745990235,-84.28985170672341,-59.11346300879959,-3.1113211938453667,-1.5854154805595368,3.35148046197586,91.86645493061364,14308.47589168452,522.9426183906772,400.8916200658459,25.49,Low Producer
1982,-1754.9666141265425,-57.619924616989756,-62.04684331744275,0.8986756006563573,0.48244315659737197,2.833277745238207,84.02057737203755,13129.706953570942,472.6981356329761,386.9317078666169,36.08,Low Producer
1982,-1499.911509692583,-51.0688456322987,-51.76862962246931,-2.4891831220853677,2.663134237159008,2.9264734739589957,83.32748732977817,12933.781960064622,547.9425644297091,418.20644015464495,37.67,Low Producer
1982,-1846.1707560315722,-51.91187614263283,-35.69104828478426,0.10661907636256329,0.5940123154131202,2.8975861048151454,80.09492169984614,11999.55733891579,559.6992097263039,489.80111972030073,37.71,Low Producer
1982,-1479.203824775686,-57.61992373326849,-59.77648097773924,-0.2286377584581224,-0.11172939672994875,3.516790079068053,78.25016928575002,14511.653937464576,521.5865469904799,373.79494929552277,32.06,Low Producer
1982,-2069.5763518571684,-48.17003791121657,-52.84226791955857,-0.40396236737369046,1.3257273041903845,2.8897246371292473,70.2521585994053,12592.693744118598,544.5348880215083,410.10125864860277,35.45,Low Producer
1982,-2188.1838624704596,-55.87493449228563,-41.76374227006832,0.6941950310291375,-0.5610708405226965,3.388586528808125,92.29640520709458,11666.692821711738,470.4571043999771,488.02251919822413,31.19,Low Producer
1982,-1798.1794528873118,-67.42654184015964,-60.04018875159883,-4.156498050268074,1.3683680158961011,3.578773692214774,83.83552075195558,13147.52193578997,552.8195849953121,460.1800475265129,26.13,Low Producer
1982,-1554.7541188021567,-48.26672454282293,-44.90795465224544,-0.03342613318399257,0.3191044820410557,3.365934653656843,81.55736603696622,14813.618987713662,614.3389666023476,438.8953673766664,35.75,Low Producer
1982,-2020.0374313880857,-81.84997367203482,-62.75645223774013,-0.4767339674453356,-0.5508936479194895,2.926571820512558,87.14970619871833,13398.863736921023,526.0373769046159,419.2154900072706,28.42,Low Producer
1982,-1892.6182080276833,-50.45596658262873,-63.0263928949275,-1.5997528949086541,-2.050781650935882,2.8474807614716964,86.12014054927371,15144.670267283582,576.3140004625143,375.2184458916619,29.42,Low Producer
1982,-1825.6904921593818,-65.32800713903397,-52.45697074078212,0.7057762544928953,1.1622725774041212,3.3029542778163847,86.52837400915679,13727.028211849327,564.9423041066386,430.2907034098041,34.01,Low Producer
1982,-2139.6863888877597,-76.15284053510764,-56.72187792227194,-1.020761348684882,0.6761088575961582,3.1352181113653113,83.22386700120643,14539.176084415358,595.8611839542092,398.890620480942,28.82,Low Producer
1982,-1903.091798989968,-59.436836897323026,-57.05872494235548,-0.0350612004985964,-0.07473206057810111,2.8601879756851787,77.11259217467575,15347.450384627324,555.6329702661807,430.64414000746973,33.53,Low Producer
1982,-1140.8231177537937,-49.10758423345411,-58.05238891152309,-2.315284355296791,-0.17107680853472496,3.008355378949437,88.51651094403226,15028.01246383936,589.2822870166389,424.1252254827686,35.24,Low Producer
1982,-2198.840588774605,-55.924974440524544,-54.06862441083787,-0.518126069965145,1.9786411021116992,3.009071589899268,79.75168923016936,13481.679062102727,556.3863821562909,356.3451508089472,33.88,Low Producer
1982,-1891.5327413310326,-62.71525154263907,-66.51613423220921,-2.3833785095807927,1.6150547891927136,3.1895065847964923,96.94416316683242,14647.668112117188,549.8544048798634,356.02294683521035,29.97,Low Producer
1982,-1793.579173922921,-29.215004262092908,-49.98653224809441,-2.202948922537786,1.4942173869103221,2.827249111501887,96.86430868075261,12597.593184853342,656.1651289869485,416.8792534871405,37.7,Low Producer
1982,-2097.729629454292,-49.80941291061847,-51.696108971684446,-0.40892753830164813,1.4417641619773809,3.130458833436708,76.00483042107652,13713.16712136847,566.2548853007695,430.3384287293889,34.09,Low Producer
1982,-1734.6781501605622,-83.32288386018857,-50.21000315117997,-0.9114592334762194,1.4823623947312292,2.631507988855073,85.81491279088551,15596.086008612469,470.9059834125925,424.05705531776334,35.03,Low Producer
1982,-1879.5957358994383,-48.513543005261454,-64.53149763080253,-0.2431197285304863,-0.18917572768568014,3.203681015454232,95.44884833082111,13120.872794120329,540.8837729552762,407.6352715728797,31.76,Low Producer
1982,-1730.8525481293782,-74.38062950624763,-54.837325909996906,-1.0798964276881957,-1.8042187461596133,3.043262901970818,78.3397257540806,15603.200414559924,483.9163996632292,413.8556381779987,28.64,Low Producer
1982,-2034.4156935309543,-51.62267618493722,-59.54983694292021,-0.44164590220697825,0.7674249259732271,3.1816401203306817,97.10007787427965,15092.255333468123,550.259731273879,377.7855942306652,32.23,Low Producer
1982,-1981.3747809339648,-74.69910986036109,-59.039263975250556,2.4731233191067994,2.1855084512495866,3.5878119107026993,73.25306170033295,13980.03802923396,448.6590846746159,418.7691027855326,33.43,Low Producer
1982,-2112.9895308421414,-67.62384054789224,-64.81271934359229,0.6053722068985238,1.8719956647152414,3.143894747224872,89.42522176977411,11721.086351306325,477.3609900252053,363.4750607966212,32.53,Low Producer
1982,-1889.4287415663202,-76.67555585063155,-48.76279711027345,0.07257536671446496,1.3412514536546398,2.789159465165066,75.87809128685757,14937.161698119171,503.5004007557397,466.4131887553117,35.11,Low Producer
1982,-2041.2156048410172,-67.2685090560146,-54.59015315438492,-1.7515117062790275,0.7607836477669015,2.7974117673870125,82.64329810724558,14353.27945459828,532.3369634783126,412.7175544299178,31.58,Low Producer
1982,-1491.4029304684136,-60.79887806071452,-59.48692090351534,1.3371925221409762,3.2839144425649045,2.9251284988496598,88.1029827658605,14908.253486866119,557.8921873499036,388.4389926324743,41.35,Low Producer
1982,-1433.4326197629825,-71.67994871349046,-58.41723324769661,-1.7119915584237089,-0.7212798511550931,3.3018403597197414,92.26803725432222,15757.117427125017,578.6765432820803,402.09285355773267,29.58,Low Producer
1982,-2526.0756979391135,-68.36543855818265,-41.94002033536,-1.778305547741457,2.864827495517479,3.005367082171566,70.16250552760235,11835.899216022503,559.4562617522694,420.66554727099174,31.8,Low Producer
1982,-2022.889690246944,-53.35039834324449,-57.66502855817045,0.3398213144761334,0.8716784029858367,3.2442675703013464,90.22813584462756,14533.29727935449,530.9746363780412,436.0106729531319,33.05,Low Producer
1982,-1997.946683203553,-62.14427088440011,-58.83449464842076,-2.5090870397059892,-1.6936728934676442,3.407969289351039,72.71463899354801,12824.469568347908,570.574734196114,396.6870742082373,24.41,Low Producer
1982,-2111.804606667289,-77.20543439022703,-54.57770659821224,1.777250127592818,2.2087293483431756,3.2949352045923925,73.30341198423672,13757.2697997827,534.5453833510896,439.85626199661124,33.65,Low Producer
1982,-1774.4237941489469,-71.48502105729506,-53.53679673653159,-1.138211475823542,-3.0634664896180315,3.2246112649531007,84.17446901054464,13241.247863025303,519.3746587510973,447.89749262757795,26.07,Low Producer
1982,-1970.7126599505843,-63.95513710746224,-66.28660474977164,-2.0486904231778293,1.2475758087728792,3.1404132396867097,86.09869781042997,13836.060906735524,559.200673049278,422.06060006425963,29.58,Low Producer
1982,-1859.0316887723097,-47.47044372835863,-58.23553352369621,-1.9715295723886999,0.05192419608379639,3.197485069771765,94.89458715097089,14800.355578219083,482.1522102489016,409.4852444740104,30.92,Low Producer
1982,-1444.8622167148797,-54.12428514604729,-54.79922027552451,-3.8125624811235346,-0.37409159187757657,3.229248678853317,92.79387336663547,15118.44316671704,555.7792981932839,397.0382755985874,30.03,Low Producer
1982,-1930.9050551047012,-70.46607071810772,-57.59670994082364,-0.42118894852331745,2.6871981582420936,3.0073226323480635,87.42067387686102,13453.951972727285,461.89680158572924,426.0500679785712,34.65,Low Producer
1982,-1917.305647082612,-53.779931143744264,-45.62010565357481,-4.567075584575469,-0.346981051313073,3.0926873650713795,80.84415286290924,13977.165752212833,639.6244213040827,426.3260595079372,28.15,Low Producer
1982,-1789.4980891832604,-50.38194005254096,-61.38453496489412,1.578463565943689,-1.4902521444533074,3.049050056200904,78.7473651350297,13612.843969000354,649.2452510438544,413.2071984390482,33.68,Low Producer
1982,-1639.7254630049063,-46.97457284613339,-66.88427423211009,2.441625436419657,-2.6991443320435984,2.969621389791526,93.58064884171873,13131.53900291173,585.721342164151,453.3203748390863,34.16,Low Producer
1982,-1867.7326590325122,-49.1613294311866,-64.07627421555638,-3.7486639778091955,1.750622610119889,3.258886097797819,81.76812728151914,13309.616989008855,596.9460383213618,402.6276865494986,29.92,Low Producer
1982,-1940.5461321450148,-49.046334966481815,-53.497857939543344,-1.9444927237551286,-1.1636382755232602,3.0752727618500053,95.3239095848802,13653.145776630196,554.6539404310445,386.75411492614114,29.83,Low Producer
1982,-1490.2717265292144,-73.61973084082702,-65.93453388925423,-1.4329646537049106,0.7746522320517174,2.9803186279647327,72.26371044601112,15178.623174751297,568.8571106766049,374.37031224304457,32.36,Low Producer
1982,-1472.3613272747352,-58.13815745939834,-56.05254742505603,-4.259055446432522,-2.3012873591674343,3.090225493141191,94.96074180757842,14296.608395349322,534.5778775038989,459.39582072742985,26.94,Low Producer
1982,-1549.654411757424,-65.49734856886455,-65.70284875449988,1.4404883439142502,1.6526136042077113,3.294151553395132,90.62638858612613,14308.633962872345,609.2134333711418,359.110748344781,35.82,Low Producer
1982,-1581.8958944683397,-40.80994641714997,-59.78742089591801,0.8348354163387229,-0.7141253463741761,2.987668872975183,71.05792310580867,15412.581018960287,622.4597943390918,432.27833341590446,36.52,Low Producer
1982,-1724.091150125149,-47.51906781432087,-58.06111812804867,0.4060026057689413,0.296412921443847,2.9062571607070264,85.7943778072815,14860.661073622108,525.1175993112312,411.94129973934076,36.47,Low Producer
1982,-2366.063094781956,-50.566037615649535,-52.04384065934942,-0.12359300481997759,-0.8949742165852987,3.4423805665510736,84.35526602520672,12971.150947694865,561.4035014144525,435.1689902768245,27.92,Low Producer
1982,-1947.476925423539,-57.68516669315826,-54.084654093762865,-1.0005759631152367,1.4411317828993653,3.154177485142266,71.17616148772673,13741.372039852267,542.9199182191504,439.97363182490835,33.06,Low Producer
1982,-1092.7779088739585,-76.70585852613678,-58.35674282780561,-2.8373288734177478,2.6321323681489086,3.0094476467496225,92.3656112152096,15434.842934548884,526.1774674768352,414.9351073151847,35.79,Low Producer
1982,-1878.2696393060269,-55.72223810210316,-48.321765158741954,0.1384481522562525,0.845862456050257,2.9457108721427145,89.96478966409471,15076.042113189325,544.1408751527727,417.53921596977773,35.95,Low Producer
1982,-2202.071592363217,-64.15077287672959,-50.515303050505764,0.3073838671069059,1.4001036501406605,3.17097463456373,74.67716987746827,13997.072964158655,559.9328219623673,427.4197930016861,32.71,Low Producer
1982,-2496.233838092499,-80.49257052939035,-56.131895395636235,-1.131525600693805,1.5080293703739045,3.123742415819128,84.87106383123636,12347.610723175283,443.5862231031054,397.3141494852536,27.42,Low Producer
1982,-1767.949307170381,-63.10692772181494,-48.117952815365946,-3.380814216592384,-0.4142491104843815,3.4731701830180426,95.33802647549084,12300.575061991733,606.8577110106933,439.82138515085296,27.07,Low Producer
1982,-1790.1605800059478,-64.51110487046638,-70.9178683554143,1.3423057180981002,-0.8125145589729323,3.258995215829697,97.70133203119171,14639.47110305549,552.1457011876475,374.2765387731839,30.73,Low Producer
1982,-2040.4940228649675,-45.43427711020472,-60.90363311525676,-0.18315233017221466,0.7748350848808,3.4603277435765665,78.1841248358591,14595.200020968517,616.8031413332924,450.12966400187975,31.51,Low Producer
1982,-2393.3543095991113,-41.22417772425134,-56.48849149585334,2.1685125132659273,0.049282868045945616,3.0219738946651256,87.75838396678121,11546.282433386228,565.0349133966616,441.07820183043225,34.57,Low Producer
1982,-1467.9781225480594,-62.3129031807264,-62.43986513881796,1.0081844801953719,2.101113833356086,2.8825240633272733,85.76954658854851,14081.30306594122,504.08683099324446,408.0917313161286,39.27,Low Producer
1982,-1632.783470586017,-64.57152079270647,-44.577785818610565,0.9105332198550221,0.06684808215883298,2.7884037460987954,81.63850804201257,15475.383757252095,512.3638502617107,458.78582265402247,37.57,Low Producer
1982,-1436.7362990932897,-46.3895577408816,-62.965666781228336,-2.789171382534655,1.2081249994738639,3.278472002551544,79.21468464881326,13934.528008464,568.6602784777385,397.783291978227,33.13,Low Producer
1982,-2296.485961273632,-58.053156820215165,-57.07380209102442,-0.06415569941710897,0.7682001305492718,3.6086012300709425,97.35518952953531,13998.122397209805,534.0007783897613,413.3846814440132,28.45,Low Producer
1982,-1680.3510122277507,-57.17028951347625,-55.220002062908364,1.704399350432134,0.9072130995705636,2.9959703254959056,77.93513544797662,15307.459003501443,601.7795186252,405.0227038339961,37.92,Low Producer
1982,-1983.1437493915978,-71.33731545299847,-55.69053336221734,0.6066616484202586,-0.1048279426807559,3.107550634512785,96.35192938408352,11570.180595378693,497.7167016449805,380.37769152006183,31.37,Low Producer
1982,-1384.9614755693558,-53.367098673261204,-62.25862714535492,0.5827790957248048,0.47120929325298666,3.075585908930285,73.96336782765906,15638.08016850085,597.0462451687599,390.4602222449167,36.93,Low Producer
1982,-2326.010463967975,-69.42609117671982,-45.69357584025549,-2.006960081977007,0.4361352286622865,3.450250719644362,95.62493744122474,12334.927866993796,464.535228015067,388.74075258245387,26.36,Low Producer
1982,-1739.9149537749222,-58.717235509460316,-60.44086735112314,-3.6953584532381485,1.175308641594488,3.418567899993268,73.09641763099073,12907.98043756999,558.5859290822802,483.35946557611726,28.48,Low Producer
1982,-1484.2832991342725,-61.53272108259374,-50.87464131289497,-2.3892391115110767,-0.4302770268028211,3.121773749453522,81.92431970472802,14602.3255415888,556.2634923826705,407.53898737373163,31.66,Low Producer
1982,-2514.1902529066206,-64.65314350439179,-51.334514233010026,-1.4089730038799053,2.8218804806605764,3.2331229486806743,95.11707845501917,12184.941865685303,553.8573855165356,443.50320202939764,30.37,Low Producer
1982,-1914.5875116932618,-71.41708967660631,-63.78255556252457,0.8692217004857975,-1.4450553174268217,3.507703018565365,95.05749799181064,13225.005567793603,479.65280718651724,413.51844639182156,27.27,Low Producer
1982,-1870.152638151042,-57.79478287072815,-64.00583927742827,-0.42401605664836195,0.011516400331571863,2.970315545453359,77.88628427116498,14895.883695483617,557.8378038935803,377.6591449732348,32.23,Low Producer
1982,-1557.7969530332196,-68.94672333761879,-70.30853740457928,0.541756184088635,2.702600237352878,3.261518727734184,90.45979276216082,12578.935990070231,483.53534968738404,381.78561610996144,35.46,Low Producer
1982,-2186.4931843006416,-52.772652982052904,-66.43082606263712,-1.2527318162907601,-0.7431391741820785,3.166651430729692,70.64699187804945,13530.066892835504,527.6855424207874,314.1029843423121,27.59,Low Producer
1982,-1582.7395801327175,-54.51604950033933,-48.92815321272083,-4.47471331290583,-0.28841440178729805,3.167700451323611,86.21403077520785,14865.141438119066,545.3806712183354,436.3286307354274,29.45,Low Producer
1982,-2145.2846502037496,-62.02819150350758,-58.97323228772481,-0.3798113394810228,0.9950886222281135,3.2619122587421736,74.61076735020454,11474.297530844515,557.7404313792914,414.6379854845944,30.52,Low Producer
